,loss,mean_absolute_error,val_loss,val_mean_absolute_error,mean_absolute_percentage_error,val_mean_absolute_percentage_error
65,0.004061419,0.023970589,0.0037689349,0.021578006,9.69026,8.349611
66,0.0040587313,0.02399601,0.004072489,0.021292783,9.696219,8.351388
67,0.0040701516,0.024012636,0.0038781608,0.02218965,9.693721,8.43684
68,0.0040488355,0.024013836,0.0037966296,0.02268347,9.692369,8.470207
69,0.0040847263,0.024080444,0.0038207865,0.021631945,9.696923,8.43546
70,0.0040456676,0.023979507,0.003757782,0.021947127,9.6939535,8.414313
71,0.0040596346,0.024091633,0.003739498,0.021918358,9.699832,8.436398
72,0.004082258,0.024083624,0.003785656,0.021066109,9.6964245,8.394843
73,0.0040745637,0.024072142,0.0037508751,0.021010926,9.679351,8.331177
74,0.0040648454,0.023945656,0.0036270965,0.022289073,9.67683,8.419451
75,0.004016682,0.024016771,0.003641087,0.021423154,9.672966,8.3805275
76,0.004056642,0.024034163,0.003672218,0.021495454,9.661408,8.37071
77,0.0040065893,0.023860747,0.0037595667,0.022908345,9.62868,8.4769335
78,0.0040037865,0.023874365,0.0036838169,0.0226987,9.624211,8.443707
79,0.003967106,0.023990499,0.003570044,0.021739597,9.632201,8.366058
80,0.003962913,0.023944449,0.0036764755,0.022572545,9.62819,8.39658
81,0.0039318553,0.023916593,0.003730443,0.022527788,9.620232,8.43136
82,0.0039463122,0.024024537,0.0035784806,0.022707049,9.612657,8.445411
83,0.0039722603,0.024023436,0.0035667683,0.02363271,9.618248,8.50591
84,0.0039477684,0.023939466,0.0035848392,0.022650706,9.602405,8.43192
85,0.003892134,0.023881095,0.0035914257,0.024444366,9.598956,8.562692
86,0.003923025,0.024049178,0.0036516893,0.02138475,9.601123,8.344071
87,0.003900902,0.02399266,0.0036119162,0.021622537,9.598404,8.336872
88,0.0038848487,0.023817124,0.003464438,0.021709513,9.560794,8.320589
89,0.0038835532,0.02375861,0.0036532818,0.021123102,9.56602,8.2742
90,0.0039107073,0.023905637,0.0035691538,0.021738429,9.592257,8.364404
91,0.0038670842,0.02381937,0.0034600736,0.022484817,9.552081,8.38258
92,0.003860777,0.023821358,0.0035743176,0.023070391,9.537996,8.463739
93,0.0038538321,0.023789737,0.0035081937,0.021607537,9.527346,8.316246
94,0.0038481061,0.023714498,0.003531222,0.02082732,9.5136,8.234084
95,0.0038554827,0.023731302,0.003644598,0.021739367,9.50056,8.347593
96,0.0038319798,0.023713622,0.0035423527,0.022751981,9.497392,8.394997
97,0.0038140705,0.023624694,0.0035561586,0.022450712,9.481117,8.38332
98,0.003824,0.023593979,0.0033974475,0.022066703,9.486351,8.346349
99,0.0038049964,0.023601878,0.003541072,0.02314787,9.464724,8.4090605
100,0.003815628,0.023738755,0.0036058545,0.021311887,9.47007,8.244561
101,0.0037862563,0.02354366,0.0034980485,0.022388035,9.423816,8.332977
102,0.003762103,0.023602003,0.0035417706,0.021471027,9.426738,8.252402
103,0.0037460742,0.023623807,0.0035373662,0.021266824,9.39224,8.255765
104,0.0037356168,0.023601362,0.0034596191,0.021776529,9.387663,8.254581
105,0.0037330715,0.023485066,0.0035496778,0.020758225,9.367439,8.174775
106,0.0037381705,0.023599925,0.0034321581,0.021206787,9.370752,8.170726
107,0.0037387856,0.023534339,0.003477892,0.02076227,9.370111,8.127202
108,0.0037159068,0.02343611,0.0035256029,0.02286627,9.350656,8.342903
109,0.0037208954,0.023605373,0.0035512147,0.02077997,9.342215,8.125097
110,0.0037114003,0.023533223,0.0035756093,0.020414969,9.340909,8.138118
111,0.0036967073,0.0235821,0.0034794349,0.022041228,9.353528,8.238982
112,0.0037111514,0.023639612,0.0033330976,0.022305781,9.355329,8.22233
113,0.0036748524,0.023404682,0.003348061,0.021030812,9.30463,8.113842
114,0.0037010857,0.023429798,0.003494206,0.022713771,9.317485,8.270703
115,0.003705351,0.023524107,0.0033771591,0.020683913,9.339369,8.102225
116,0.0036550933,0.023439646,0.003390908,0.02103701,9.282215,8.06028
117,0.0036684365,0.02348035,0.003498871,0.020967215,9.302283,8.145352
118,0.0036775004,0.023463976,0.003448533,0.02213049,9.296531,8.235989
119,0.0036742773,0.023360167,0.0033387977,0.022310203,9.292131,8.205019
120,0.0036800662,0.023576457,0.0034764037,0.021094484,9.325121,8.084256
121,0.0036633457,0.02344844,0.0033421123,0.022520771,9.299767,8.19796
122,0.0036541957,0.02343819,0.0033648515,0.0205643,9.287501,8.051606
123,0.003637812,0.023340615,0.0034985754,0.02143287,9.256689,8.1186285
124,0.0036760443,0.02355673,0.0034644364,0.021649268,9.266455,8.17476
125,0.0036709236,0.023420729,0.0034307872,0.022387354,9.296764,8.20683
126,0.0036554188,0.023506302,0.003398526,0.02034254,9.256253,8.049392
127,0.003629562,0.023427371,0.0033984324,0.020623483,9.263244,8.030661
128,0.0036710163,0.0235314,0.0033588056,0.019989925,9.265264,7.9588237
129,0.0036108072,0.023550818,0.0033720762,0.022426372,9.243197,8.1648
130,0.003644184,0.0235292,0.0034575711,0.02185765,9.266093,8.172058
131,0.0036258057,0.023460584,0.0033797738,0.021255547,9.238726,8.090224
132,0.003632363,0.02348457,0.0034634646,0.020799354,9.25091,8.037953
133,0.0036574064,0.023484442,0.0034409494,0.020061068,9.252498,7.9934573
134,0.0036043618,0.023478853,0.0033251634,0.022816995,9.239607,8.244774
135,0.0036023569,0.023460126,0.0035144782,0.021083795,9.2554655,8.05283
136,0.003607741,0.023348426,0.0032729886,0.02115556,9.216384,8.028864
137,0.0036588463,0.023506459,0.0033685025,0.019813254,9.232114,7.9507666
138,0.0035948348,0.023298172,0.0033263445,0.019706933,9.192218,7.904111
139,0.0036141756,0.023337552,0.0032736913,0.020096961,9.197233,7.883141
140,0.003624014,0.0234506,0.0033330629,0.021526117,9.277759,8.055609
141,0.003619167,0.023437884,0.0033052885,0.02018504,9.227377,7.9486547
142,0.0035929757,0.023365756,0.0033629313,0.021506168,9.219605,8.085025
143,0.0035924441,0.023332983,0.0032180534,0.020982726,9.125593,7.9946775
144,0.003590963,0.023259226,0.0032194555,0.020873638,9.155257,7.986748
145,0.0035772289,0.023358643,0.0032659469,0.022209585,9.185675,8.067944
146,0.0035676523,0.023236006,0.0032683474,0.020837959,9.141578,7.938739
147,0.003570223,0.023291958,0.0033148127,0.021023385,9.140587,8.0470085
148,0.003609407,0.023346908,0.0033901026,0.021638062,9.211341,8.094345
149,0.0035832974,0.023442935,0.0032050589,0.021088388,9.189805,7.990189
