,loss,mean_absolute_error,val_loss,val_mean_absolute_error,mean_absolute_percentage_error,val_mean_absolute_percentage_error
60,0.0036281846,0.024665102,0.0033794066,0.024545327,9.374738,8.28981
61,0.0036272448,0.024708161,0.0033790062,0.022179367,9.368911,8.111749
62,0.0036277256,0.024819942,0.0033303984,0.023105757,9.364869,8.126615
63,0.0036231347,0.024784619,0.003373685,0.024073033,9.344153,8.245586
64,0.0036212134,0.024712797,0.0033566619,0.024158934,9.337479,8.243106
65,0.0035995457,0.024722341,0.003334314,0.02099923,9.33474,7.9028873
66,0.003595606,0.024685672,0.0033230057,0.022647457,9.299779,8.088777
67,0.0036285787,0.02468271,0.0033083127,0.022678943,9.331753,8.0288515
68,0.0036000917,0.024700794,0.0033888444,0.020743897,9.297728,7.972043
69,0.003575612,0.024516415,0.0033187615,0.022090783,9.25442,8.0268755
70,0.0035724381,0.0245247,0.003292011,0.02232008,9.249381,7.9772754
71,0.0035802582,0.02447058,0.0033635295,0.023469074,9.223969,8.158433
72,0.0035681576,0.024443822,0.0034363202,0.019681146,9.224176,7.8133082
73,0.0035629787,0.024432978,0.003339899,0.021119319,9.174663,7.889909
74,0.0035679617,0.024490418,0.003388531,0.021269113,9.253319,7.9504213
75,0.0035544415,0.02439443,0.0033009376,0.022773238,9.224415,7.99923
76,0.0035477923,0.024276467,0.0033419474,0.022890536,9.191844,7.984499
77,0.003563995,0.024229594,0.0033307145,0.020894757,9.195775,7.9415836
78,0.003561446,0.024293084,0.0033216223,0.022059064,9.194487,7.986557
79,0.003546861,0.024160044,0.0032461083,0.020011358,9.18622,7.798688
80,0.0035607384,0.024155201,0.0032410326,0.02191246,9.151789,7.9228806
81,0.0035369035,0.023996938,0.0033270246,0.023741378,9.134606,8.081888
82,0.0035463641,0.024043594,0.0032313855,0.020916475,9.154454,7.871058
83,0.0035463006,0.024012258,0.0032937983,0.021620858,9.140994,7.8854475
84,0.0035263442,0.02398006,0.0033112925,0.020790927,9.121359,7.8351083
85,0.003530637,0.02400991,0.0034775217,0.021961981,9.130922,8.137602
86,0.0035767106,0.023735605,0.0032502783,0.022858813,9.170475,7.9443665
87,0.0035257442,0.02375547,0.0032687667,0.020587612,9.082164,7.8286695
88,0.0035402724,0.023871161,0.0032839302,0.02029062,9.1296215,7.731556
89,0.0035243242,0.023774095,0.0033494076,0.021475645,9.097733,7.8847404
90,0.003552683,0.023873681,0.0033001627,0.020801675,9.15394,7.785215
91,0.003533813,0.023727415,0.003244414,0.021834081,9.092138,7.8570533
92,0.003522633,0.0236706,0.0032838646,0.021635527,9.0950165,7.909717
93,0.0035515223,0.023788597,0.00327976,0.020939277,9.154314,7.8364005
94,0.0035192054,0.023668637,0.00327308,0.022674011,9.087622,7.937269
95,0.0035416344,0.023696845,0.0032971553,0.021423727,9.080835,7.945903
96,0.0035208787,0.023590315,0.0032872523,0.022598978,9.028474,7.9809155
97,0.0035023666,0.02349927,0.0032224448,0.02304544,9.046753,7.970412
98,0.0035225435,0.023559855,0.003222827,0.02277275,9.066756,7.9684634
99,0.0035271216,0.023623772,0.0033794115,0.025425805,9.082253,8.409324
