,loss,mean_absolute_error,val_loss,val_mean_absolute_error,mean_absolute_percentage_error,val_mean_absolute_percentage_error
134,0.001553285,0.011980543,0.0014418066,0.010389481,6.017415,3.564477
135,0.001554332,0.012011533,0.0015285087,0.0109269945,6.0259566,3.613299
136,0.0015557365,0.012001045,0.0014815922,0.01034972,6.027838,3.556672
137,0.0015414754,0.011939808,0.0015053637,0.010346138,6.0111947,3.558438
138,0.0015532379,0.012028285,0.0015770096,0.012890539,6.023317,3.8019795
139,0.0015437611,0.011967622,0.0014817306,0.010544399,6.006656,3.5776522
140,0.001539556,0.01199016,0.0014845204,0.010102479,6.0175304,3.5334115
141,0.0015430283,0.011987925,0.0014857328,0.009943839,6.0166264,3.516076
142,0.0015330561,0.011985238,0.0014776255,0.011230838,6.006234,3.640461
143,0.0015445255,0.012112102,0.0014954773,0.01051979,6.048209,3.5740056
144,0.0015278112,0.011869945,0.0015196672,0.010271426,6.0007434,3.5447688
145,0.0015309583,0.011993499,0.0015278885,0.011510353,6.009802,3.670492
146,0.0015339896,0.011991292,0.0015182947,0.01234511,6.008909,3.752846
147,0.0015291498,0.012072947,0.0014757059,0.009436808,6.0059485,3.471862
148,0.0015260899,0.012003423,0.0014959916,0.010010274,6.0043283,3.5246685
149,0.0015229,0.011993931,0.0014885311,0.011152257,5.994629,3.6347284
