,loss,mean_absolute_error,val_loss,val_mean_absolute_error,mean_absolute_percentage_error,val_mean_absolute_percentage_error
140,0.0016437641,0.012592834,0.0014922781,0.011071218,6.388333,3.698518
141,0.0016686822,0.012709421,0.0015161383,0.00937547,6.4259195,3.5355847
142,0.0016649384,0.012659224,0.0015702295,0.009657355,6.4135365,3.5569894
143,0.001656628,0.012838721,0.0015256336,0.011460829,6.4152746,3.7320325
144,0.0016457541,0.01283038,0.0016042578,0.01286947,6.410335,3.8628561
145,0.0016442914,0.012857955,0.0015562807,0.011303725,6.412724,3.7157705
146,0.0016507263,0.012776457,0.0014785709,0.009327678,6.409592,3.524013
147,0.0016539632,0.012604634,0.0015153756,0.010649445,6.4086256,3.6525557
148,0.0016405648,0.012717307,0.001578434,0.01105078,6.393199,3.6859505
149,0.0016368418,0.012742702,0.0015499303,0.009571884,6.395324,3.5545917
