,loss,mean_absolute_error,val_loss,val_mean_absolute_error,mean_absolute_percentage_error,val_mean_absolute_percentage_error
28,0.001752312,0.012385012,0.0015875,0.009882436,6.4667406,3.6086917
29,0.0017558412,0.012414329,0.0016072082,0.010037144,6.467725,3.6257222
30,0.0017512195,0.012360743,0.0015393837,0.010811209,6.466911,3.693621
31,0.0017589899,0.012569049,0.0015494709,0.009473609,6.4840217,3.570947
32,0.0017516637,0.012466489,0.0015741056,0.014598724,6.4755135,4.0638385
33,0.0017537113,0.012494986,0.0015948752,0.008752168,6.47426,3.5038998
34,0.0017498761,0.012381146,0.0015238939,0.010066321,6.4637575,3.6244326
35,0.0017499082,0.012474701,0.0015591842,0.010655917,6.4726276,3.6809325
36,0.0017547157,0.012347991,0.0015990911,0.010499017,6.460677,3.6683779
37,0.0017561723,0.012579876,0.001612546,0.008978401,6.4856396,3.5330493
38,0.0017480013,0.012450201,0.0015430695,0.012768058,6.4701223,3.887963
39,0.0017448587,0.012267046,0.0015651085,0.0131612,6.452924,3.9236534
40,0.0017488335,0.012314488,0.0015695735,0.012042265,6.4553027,3.8154929
41,0.001752554,0.0123596005,0.0015698518,0.008970473,6.463371,3.5210564
42,0.0017451836,0.012301772,0.0015907552,0.013664778,6.457224,3.9736788
43,0.0017508296,0.012510656,0.0015538668,0.009428842,6.4768715,3.5639734
44,0.0017483172,0.012349781,0.0016363811,0.014538949,6.462853,4.0566096
45,0.0017461434,0.012270098,0.0015557248,0.010825508,6.4499116,3.6974382
46,0.0017540762,0.012345943,0.0015924039,0.008564393,6.459053,3.4845347
47,0.0017430839,0.012284457,0.0015893996,0.0090725925,6.4505725,3.535979
48,0.0017478627,0.01245846,0.0015982548,0.01402921,6.4702754,4.0060663
49,0.0017468777,0.012406068,0.0015953077,0.01063853,6.464842,3.6800818
50,0.0017572779,0.012375549,0.0015509179,0.0086406395,6.465397,3.4919515
51,0.0017460432,0.012241078,0.0016044151,0.013059642,6.4487395,3.9120848
52,0.0017441018,0.0122572575,0.0015549765,0.012284023,6.45202,3.840185
53,0.0017527713,0.012457076,0.0015720848,0.010881045,6.4718056,3.7039003
54,0.0017458872,0.012347332,0.0015107157,0.010922274,6.456599,3.7052393
55,0.0017406773,0.012169626,0.001567321,0.009600693,6.4419074,3.5793228
56,0.0017471722,0.01230918,0.0015768947,0.009342312,6.4552236,3.5575693
57,0.001748946,0.012244527,0.0015701884,0.008249601,6.454769,3.452696
58,0.0017408148,0.012195173,0.0015508626,0.0078436695,6.4427433,3.4130943
59,0.0017425409,0.0122431945,0.0015604447,0.011307595,6.44607,3.7453513
60,0.0017375901,0.012340234,0.0015539391,0.009860291,6.453665,3.6040585
61,0.0017314074,0.01217321,0.0015743815,0.0101223895,6.434411,3.6304295
62,0.0017324571,0.012212423,0.0015803238,0.014738603,6.4393196,4.074115
63,0.0017525678,0.012450758,0.0015553527,0.013751611,6.4618955,3.9820263
64,0.0017285543,0.012254497,0.0016124657,0.010788483,6.440935,3.696475
65,0.0017316148,0.012208633,0.0015576709,0.010465251,6.433905,3.6637857
66,0.0017331679,0.0123764975,0.0015790523,0.014125331,6.450316,4.0147448
67,0.0017317237,0.012162214,0.0015891107,0.008111887,6.4303126,3.4374216
68,0.0017294432,0.012128866,0.0015751198,0.013004323,6.427821,3.90816
69,0.0017306752,0.01230555,0.0016013371,0.010307059,6.4481297,3.6473863
70,0.0017278581,0.012199003,0.0015643851,0.011061143,6.435291,3.7204604
71,0.0017293376,0.012118144,0.0015693769,0.0104508195,6.425469,3.661382
72,0.0017280427,0.012204528,0.0015599099,0.012584364,6.4341607,3.8640153
73,0.0017294824,0.0122655,0.0015501819,0.0106405765,6.440867,3.6782176
74,0.0017255313,0.012209207,0.0016199419,0.009739656,6.4287663,3.5932808
75,0.0017259168,0.0121415425,0.0015664534,0.010232314,6.4236946,3.6370869
76,0.0017221158,0.012058163,0.0016163919,0.01658992,6.416366,4.249702
77,0.001725831,0.012304228,0.0015448825,0.008603852,6.4413834,3.4806569
78,0.0017246229,0.012208097,0.0015699331,0.009421653,6.4304967,3.5603774
79,0.0017232439,0.012283977,0.0015599845,0.011022421,6.4368787,3.7161984
80,0.0017233104,0.012143817,0.0015629847,0.010046124,6.4270067,3.6192145
81,0.0017255573,0.012297735,0.0015393553,0.007837137,6.440019,3.4108226
82,0.0017203325,0.012099015,0.0015681253,0.010612693,6.41508,3.6731148
83,0.0017261836,0.012282884,0.0015719844,0.0108827185,6.4351554,3.700806
84,0.0017218651,0.012177555,0.0015541019,0.012025016,6.422826,3.8102407
85,0.001727653,0.012227245,0.0015695792,0.009706569,6.425925,3.5876136
86,0.00172499,0.012177389,0.001571525,0.009593207,6.422662,3.571943
87,0.0017155721,0.012178674,0.0016315234,0.0076429383,6.4192276,3.3906946
88,0.0017246453,0.012176917,0.0015668327,0.012151779,6.425839,3.823749
89,0.0017184,0.012169067,0.0016002182,0.008850743,6.4254756,3.506214
90,0.0017183775,0.01213305,0.0015455442,0.009249641,6.416036,3.5433187
91,0.0017215831,0.012252127,0.0015884927,0.011202746,6.4249496,3.7300892
92,0.0017156499,0.012126367,0.0015222584,0.009113217,6.415748,3.5297387
93,0.0017234645,0.012375595,0.0015985839,0.010502488,6.438734,3.6663117
94,0.0017173174,0.01221884,0.0015214967,0.010068985,6.427232,3.6208308
95,0.0017151879,0.012310933,0.0015924061,0.0087126745,6.42661,3.488322
96,0.0017179078,0.012373391,0.0015975325,0.010694182,6.430964,3.6762547
97,0.001712135,0.012153437,0.0015398554,0.009621506,6.4096727,3.573803
98,0.0017096888,0.012254256,0.0015637666,0.0081725,6.417324,3.4389255
99,0.0017079378,0.01234395,0.0015608927,0.008595321,6.425939,3.4777558
100,0.0017071862,0.012342843,0.0016132215,0.009236038,6.4279532,3.5383694
101,0.0017115865,0.012485545,0.0015271645,0.012342629,6.4384403,3.8359787
102,0.0017053594,0.012305981,0.0015609881,0.008230225,6.4174004,3.4451082
103,0.0017070874,0.012333467,0.0015904361,0.0083468715,6.422184,3.4512641
104,0.0017075028,0.012384244,0.0015213562,0.013199403,6.424704,3.9139488
105,0.00170645,0.0123638725,0.0015571873,0.011034912,6.4219036,3.7058332
106,0.0016955431,0.012288304,0.0015749848,0.008398833,6.4102144,3.4547918
107,0.0016983502,0.012387102,0.0015411255,0.010826536,6.4206967,3.6851797
108,0.0016969894,0.012322435,0.001539254,0.010078896,6.416212,3.6123426
109,0.0016966235,0.012355049,0.001521494,0.009579707,6.418052,3.561656
110,0.0016961102,0.012317141,0.0015527181,0.0114942035,6.411407,3.7482162
111,0.0017008089,0.012311272,0.0015708322,0.014297112,6.4143066,4.0178933
112,0.0016974348,0.012382399,0.0014962957,0.008387841,6.418893,3.450888
113,0.0016966258,0.012329502,0.0015355081,0.008075667,6.414187,3.4202297
114,0.0016968935,0.012382845,0.0015150083,0.014406108,6.4108768,4.026154
115,0.0016947966,0.012306634,0.0015628259,0.008700409,6.4084167,3.4776356
116,0.0016885881,0.012298696,0.0016025257,0.010272878,6.401161,3.626142
117,0.0016855831,0.012312152,0.0015810075,0.0091662295,6.402928,3.5238914
118,0.0016880026,0.012403663,0.0015781267,0.01249289,6.4137206,3.8425012
119,0.0016904175,0.012346921,0.0015218612,0.009081307,6.4149184,3.5132434
120,0.0016786928,0.01234254,0.001497391,0.008700254,6.399223,3.477152
121,0.0016839788,0.012368056,0.0015204825,0.011182342,6.404724,3.7133965
122,0.0016802081,0.012475101,0.0015502115,0.011733334,6.410397,3.7698936
123,0.0016851077,0.012385776,0.0015635696,0.0100972215,6.4031157,3.6081583
124,0.0016898516,0.012325039,0.0015219847,0.0112608345,6.404741,3.7218137
125,0.0016776641,0.012451665,0.0015734448,0.008774459,6.409567,3.482487
126,0.0016760051,0.012478731,0.0015995874,0.008981515,6.407597,3.5044727
127,0.0016814157,0.01238363,0.0015448594,0.01045759,6.406724,3.6417885
128,0.001675813,0.0123906005,0.0015709756,0.009107805,6.412103,3.5158436
129,0.0016721537,0.012322416,0.0015312654,0.010365257,6.3902493,3.6336324
130,0.0016837374,0.012359534,0.0015100648,0.009756577,6.396471,3.5773659
131,0.0016680998,0.012344024,0.0015462944,0.010523344,6.389546,3.6603143
132,0.0016717816,0.012326428,0.001514718,0.009100335,6.409634,3.5145032
133,0.0016881495,0.012343586,0.0015040842,0.012667536,6.407786,3.854999
134,0.0016699095,0.012309547,0.0015201755,0.009289236,6.3969026,3.5326865
135,0.0016653682,0.012177407,0.0015316203,0.008963073,6.374509,3.4956102
136,0.0016725042,0.012297238,0.0015849047,0.014162685,6.3857493,3.9969146
137,0.0016744117,0.012317857,0.0016058565,0.008954246,6.404716,3.5004413
138,0.0016636666,0.0123724425,0.0015300071,0.009444801,6.3891053,3.5449603
139,0.0016592075,0.012293482,0.0015703347,0.00981457,6.3821316,3.5854664
140,0.0016743969,0.012363545,0.0016009873,0.0120937005,6.386772,3.7967768
141,0.0016623461,0.012231501,0.00155161,0.010153527,6.3788004,3.613234
142,0.0016630567,0.012438676,0.0015612503,0.010520385,6.392575,3.647817
143,0.0016767791,0.012410013,0.0015111354,0.010663548,6.4141717,3.6630306
144,0.0016674505,0.012392336,0.0015050257,0.011954556,6.401323,3.784057
145,0.0016722202,0.012524818,0.0015723925,0.009946875,6.411415,3.591588
146,0.0016547656,0.012525815,0.0015654947,0.011392545,6.4074554,3.7351966
147,0.0016537713,0.01247169,0.0015133253,0.010420528,6.3977585,3.6382225
148,0.0016617066,0.012523829,0.0015232633,0.009780346,6.4043255,3.5808854
149,0.0016552863,0.012436887,0.0015279929,0.010772053,6.389356,3.6733713
