,baseline_1,baseline_2,baseline_7,sl_lstm,ml_lstm,sl_lstm_s2s,ml_lstm_s2s,cnn_sl_lstm_s2s,cnn_ml_lstm_s2s,addictive_sl,addictive_ml,multihead_sl,multihead_ml,nbeats_lstm,nbeats_add_lstm,nbeats_mh_lstm
94,0.02370598,0.022934347,0.022807196,0.03449671,0.07653807,0.09049906,0.08673116,0.08241852,0.07655774,0.075635284,0.07299505,0.06890802,0.06538995,0.0624352,0.059711203,0.057340432
95,0.023736319,0.022938672,0.02280835,0.0346158,0.076616555,0.09052078,0.08673537,0.082427554,0.07656933,0.07563785,0.07300314,0.06891548,0.06539673,0.062440522,0.0597158,0.057344493
96,0.023748426,0.022947727,0.022809383,0.034735203,0.07669473,0.09054414,0.08673919,0.08243728,0.076581225,0.07564055,0.07301177,0.068923,0.06540322,0.062446013,0.059720475,0.057348702
97,0.023969771,0.0229535,0.022810979,0.03485282,0.0767735,0.09056541,0.086743176,0.082446605,0.0765931,0.07564323,0.0730201,0.06893078,0.065409996,0.062451955,0.059725612,0.05735366
98,0.024161415,0.022960076,0.022849115,0.0349716,0.07685159,0.09059054,0.08674779,0.082458,0.076607026,0.075645775,0.07303043,0.068940684,0.065418035,0.062459268,0.059732273,0.057359748
99,0.024249043,0.02296469,0.022849353,0.03508993,0.07692938,0.090616085,0.0867521,0.08246913,0.076621145,0.07564828,0.07304081,0.06895031,0.06542619,0.062466234,0.059738994,0.057365585
100,0.024298226,0.022965487,0.022883903,0.035209194,0.07700649,0.09064185,0.08675701,0.082480416,0.07663526,0.075650856,0.07305127,0.06895968,0.065434195,0.062473305,0.05974588,0.05737165
101,0.024462512,0.022973418,0.022889778,0.0353265,0.07708574,0.090667464,0.08676132,0.08249182,0.076649226,0.07565368,0.07306172,0.06896929,0.0654424,0.06248034,0.05975265,0.057378095
102,0.024553973,0.022981336,0.02291992,0.035445157,0.07716368,0.09069332,0.08676595,0.08250302,0.07666291,0.075656034,0.07307205,0.06897884,0.06545058,0.06248755,0.05975966,0.057383895
103,0.024567451,0.022983551,0.022938324,0.03556305,0.077241406,0.090718985,0.08677066,0.08251396,0.076676846,0.07565845,0.073082194,0.068988435,0.06545884,0.062494487,0.05976642,0.05739013
104,0.024635756,0.023013953,0.022942113,0.035660252,0.07730575,0.090745404,0.08677549,0.082525045,0.07669115,0.07566066,0.07309245,0.06899794,0.06546687,0.06250176,0.059773587,0.05739619
105,0.024682008,0.023049628,0.022949139,0.035779353,0.07738444,0.090771064,0.08678005,0.08253609,0.0767052,0.07566461,0.07310286,0.06900779,0.065475106,0.06250904,0.05978021,0.057402186
106,0.024774104,0.023060499,0.022954525,0.035898563,0.07746372,0.090796776,0.08678461,0.082547106,0.076718815,0.07566793,0.07311335,0.06901744,0.0654832,0.0625161,0.059787042,0.05740788
107,0.02481995,0.023071287,0.022957655,0.036016688,0.07754262,0.09082243,0.086788885,0.08255849,0.076732434,0.07567159,0.07312384,0.06902708,0.065491386,0.062523544,0.0597941,0.057413816
108,0.024893524,0.023075761,0.02296112,0.036135584,0.07762265,0.09084829,0.08679388,0.08256975,0.076746486,0.0756747,0.07313378,0.069036864,0.065499455,0.06253081,0.059801087,0.057420038
109,0.025004946,0.02310071,0.022990277,0.03625418,0.07770175,0.09087414,0.08679836,0.08258075,0.07676022,0.075678565,0.07314394,0.069046214,0.06550727,0.0625377,0.059808,0.05742599
110,0.02507546,0.023111409,0.0229909,0.03637266,0.07778087,0.09089929,0.08680259,0.082592,0.07677435,0.07568201,0.07315459,0.06905583,0.065515704,0.0625451,0.059814792,0.05743174
111,0.025249274,0.02315597,0.023031605,0.036490567,0.07785904,0.09092443,0.08680717,0.08260334,0.07678822,0.075685546,0.07316473,0.069065705,0.065523624,0.06255233,0.059821665,0.05743745
112,0.025404347,0.023158211,0.023039786,0.03660921,0.07793847,0.09094385,0.086810425,0.08261209,0.07679871,0.07568925,0.073172905,0.06907249,0.06552957,0.06255755,0.059826992,0.05744167
113,0.025607385,0.023239044,0.02305833,0.036726423,0.07801522,0.09096785,0.08681487,0.08262269,0.07681221,0.07569213,0.07318174,0.069081225,0.0655371,0.06256391,0.059833117,0.0574466
114,0.02571686,0.023247294,0.023060389,0.03684353,0.078094244,0.09099244,0.0868188,0.08263388,0.07682557,0.0756959,0.07319125,0.06909013,0.06554491,0.06257021,0.059839122,0.057451554
115,0.025729498,0.0232494,0.02307453,0.03696174,0.07817272,0.09101689,0.08682357,0.08264446,0.07683949,0.07569835,0.07320072,0.0690992,0.06555267,0.062576786,0.059845224,0.05745686
116,0.025729973,0.023254547,0.023093136,0.037079316,0.078251645,0.09104128,0.086827725,0.0826546,0.07685247,0.07570178,0.073210135,0.06910802,0.06556024,0.06258265,0.05985126,0.05746223
117,0.025748812,0.023326121,0.023121634,0.037195746,0.07832884,0.09106573,0.086832255,0.082665555,0.07686593,0.07570463,0.073219605,0.06911678,0.06556808,0.06258894,0.059857737,0.057467476
