,baseline_1,baseline_2,baseline_7,sl_lstm,ml_lstm,sl_lstm_s2s,ml_lstm_s2s,cnn_sl_lstm_s2s,cnn_ml_lstm_s2s,addictive_sl,addictive_ml,multihead_sl,multihead_ml,nbeats_lstm,nbeats_add_lstm,nbeats_mh_lstm
167,,,,11.151181,15.28726,15.6287155,14.3251505,13.319335,12.201401,11.67342,11.082746,10.359257,9.736895,9.222413,8.775118,8.3674
168,,,,11.16252,15.295018,15.633448,14.326879,13.321538,12.203701,11.673814,11.084324,10.360646,9.738091,9.223379,8.775996,8.368174
169,,,,11.173884,15.302824,15.638163,14.328535,13.323715,12.205832,11.674112,11.08588,10.361987,9.739226,9.224307,8.776845,8.368901
170,,,,11.1854,15.310589,15.642902,14.330099,13.325946,12.208165,11.674518,11.087446,10.363307,9.74043,9.225239,8.777779,8.369625
171,,,,11.196852,15.318305,15.647558,14.331627,13.32818,12.210478,11.674887,11.089106,10.364742,9.741516,9.2261915,8.778598,8.370304
172,,,,11.208279,15.32596,15.651639,14.333052,13.330155,12.212471,11.675246,11.090463,10.366016,9.742543,9.22706,8.779453,8.370995
173,,,,11.219624,15.333672,15.656491,14.334714,13.332485,12.214888,11.675725,11.092182,10.367487,9.743854,9.228108,8.780486,8.371828
174,,,,11.230935,15.341417,15.661354,14.336418,13.334898,12.217309,11.676177,11.093857,10.369034,9.745114,9.229153,8.781486,8.372678
175,,,,11.242327,15.349238,15.666366,14.338116,13.337237,12.21973,11.676636,11.095607,10.370535,9.746383,9.230207,8.782467,8.373511
176,,,,11.253597,15.356932,15.671294,14.339824,13.339649,12.222178,11.677101,11.097287,10.372048,9.747691,9.231278,8.783402,8.374378
177,,,,11.264984,15.36457,15.676205,14.3415,13.342052,12.224626,11.677564,11.099024,10.373559,9.748954,9.232195,8.784382,8.375221
178,,,,11.276354,15.372226,15.681149,14.343193,13.344409,12.227014,11.678032,11.100657,10.375052,9.750224,9.233119,8.785364,8.376103
179,,,,11.28572,15.378642,15.686114,14.344907,13.346813,12.229452,11.678497,11.102323,10.376527,9.751476,9.234111,8.786332,8.376945
180,,,,11.296822,15.386201,15.691037,14.346605,13.349217,12.231905,11.678986,11.104056,10.377966,9.752791,9.235129,8.787322,8.377797
181,,,,11.307846,15.393778,15.696015,14.3483095,13.3515,12.234327,11.679471,11.1057205,10.379501,9.754039,9.236164,8.788294,8.378653
182,,,,11.318861,15.401384,15.700979,14.350019,13.353872,12.23674,11.679984,11.107398,10.38098,9.755288,9.237234,8.789275,8.379492
183,,,,11.329955,15.408866,15.705989,14.351775,13.35623,12.239104,11.680485,11.109111,10.382466,9.75656,9.238273,8.79023,8.380332
184,,,,11.340957,15.4164715,15.710987,14.353511,13.358577,12.241483,11.680928,11.110837,10.383982,9.757871,9.239342,8.7911625,8.381162
185,,,,11.351959,15.424056,15.715892,14.355203,13.360936,12.243842,11.681427,11.112558,10.385467,9.759088,9.240344,8.792168,8.381963
186,,,,11.362946,15.431499,15.720913,14.35693,13.36333,12.246356,11.681881,11.114266,10.387003,9.760332,9.241402,8.793157,8.382843
187,,,,11.37407,15.438996,15.725126,14.358346,13.365288,12.248378,11.682291,11.115684,10.388285,9.761421,9.242224,8.793992,8.3835335
188,,,,11.385088,15.446472,15.730033,14.360074,13.367762,12.2508745,11.682775,11.117359,10.389801,9.762706,9.24325,8.795046,8.384386
189,,,,11.396062,15.453902,15.735024,14.361843,13.3702,12.253378,11.683248,11.119071,10.391318,9.763995,9.2443495,8.796041,8.385223
190,,,,11.406943,15.461292,15.739993,14.363513,13.372622,12.255843,11.683714,11.120797,10.392834,9.765279,9.245439,8.796985,8.386111
191,,,,11.417878,15.468674,15.744957,14.36524,13.375049,12.258261,11.68416,11.122447,10.394387,9.76654,9.246505,8.797973,8.387034
192,,,,11.42882,15.476111,15.749935,14.366991,13.377397,12.260661,11.684646,11.124167,10.395928,9.767827,9.2476,8.798908,8.387856
193,,,,11.439803,15.483614,15.754951,14.3687,13.379857,12.263151,11.685131,11.125881,10.397448,9.769111,9.248651,8.799924,8.388751
194,,,,11.448778,15.48975,15.760078,14.370441,13.382263,12.265602,11.685631,11.127639,10.399005,9.7704,9.249719,8.800888,8.389624
195,,,,11.459824,15.497157,15.765158,14.372243,13.384701,12.268094,11.686123,11.129379,10.400455,9.7716675,9.250789,8.80187,8.390457
196,,,,11.470635,15.504602,15.770199,14.373966,13.38708,12.270559,11.686623,11.131163,10.4020195,9.772976,9.251865,8.802918,8.391356
197,,,,11.48148,15.51215,15.775355,14.375688,13.389565,12.272998,11.68713,11.132972,10.403542,9.77427,9.25297,8.803874,8.392195
198,,,,11.492416,15.519588,15.780439,14.377425,13.392051,12.2754345,11.687616,11.134663,10.405051,9.775587,9.254015,8.804818,8.393054
199,,,,11.503257,15.526963,15.785489,14.379119,13.394504,12.2779045,11.688146,11.136316,10.406596,9.776881,9.2550745,8.805826,8.393925
200,,,,11.513964,15.534468,15.7906,14.380821,13.396887,12.280373,11.688678,11.138089,10.408071,9.778202,9.255652,8.806783,8.394739
201,,,,11.52481,15.541915,15.795722,14.382504,13.399256,12.282883,11.689111,11.139822,10.409599,9.779517,9.256726,8.807777,8.395598
202,,,,11.535637,15.549342,15.800043,14.384059,13.401306,12.285,11.689569,11.141291,10.410962,9.780627,9.257706,8.808644,8.396348
203,,,,11.5463085,15.55677,15.80518,14.385843,13.4037895,12.287562,11.690125,11.1431265,10.412562,9.781961,9.258838,8.80967,8.397285
204,,,,11.557157,15.564194,15.810387,14.387684,13.406282,12.290029,11.690661,11.144883,10.414127,9.783296,9.259991,8.810756,8.398214
205,,,,11.567963,15.571695,15.815546,14.3894825,13.408828,12.292614,11.691187,11.146699,10.415687,9.784649,9.261117,8.8117895,8.399133
206,,,,11.578787,15.579131,15.820772,14.391277,13.411406,12.295109,11.691766,11.148459,10.41729,9.786008,9.262271,8.812859,8.400088
207,,,,11.589588,15.5865345,15.825987,14.393098,13.413953,12.297685,11.692329,11.150263,10.418906,9.78736,9.2633705,8.813951,8.401003
208,,,,11.600318,15.593884,15.831234,14.3949175,13.416503,12.300223,11.692872,11.152083,10.420526,9.788714,9.264504,8.814997,8.401936
209,,,,11.609298,15.599979,15.836498,14.396753,13.419014,12.302776,11.693424,11.153865,10.422121,9.790077,9.265661,8.816059,8.402858
210,,,,11.62012,15.607324,15.84168,14.398564,13.421561,12.3053255,11.693946,11.155639,10.423711,9.791431,9.26685,8.817131,8.403792
211,,,,11.630786,15.61464,15.846876,14.400402,13.42408,12.307853,11.694485,11.157488,10.425298,9.792774,9.268014,8.818201,8.404714
212,,,,11.641493,15.621945,15.852071,14.402225,13.426586,12.310425,11.695043,11.159286,10.426931,9.794148,9.269085,8.819266,8.405628
213,,,,11.65226,15.629324,15.857356,14.404088,13.429093,12.312981,11.695608,11.16108,10.428564,9.795477,9.270234,8.820317,8.406542
214,,,,11.66287,15.636644,15.862625,14.405921,13.4316635,12.315571,11.696174,11.162856,10.430177,9.79685,9.271381,8.821389,8.407422
215,,,,11.67347,15.643978,15.86788,14.407755,13.434228,12.318159,11.696716,11.1646805,10.431739,9.7982,9.272513,8.822477,8.408308
216,,,,11.684211,15.651345,15.873124,14.409604,13.436753,12.320772,11.697283,11.166509,10.433332,9.799569,9.273695,8.82349,8.409259
217,,,,11.694856,15.658525,15.877508,14.411106,13.438878,12.322882,11.69775,11.168033,10.434686,9.800718,9.274597,8.824398,8.410022
218,,,,11.7053175,15.665727,15.882801,14.412826,13.441438,12.32546,11.698284,11.169861,10.436301,9.80208,9.275804,8.825481,8.411018
219,,,,11.715894,15.672942,15.88797,14.414632,13.443971,12.328109,11.698797,11.171643,10.437904,9.803462,9.27703,8.8265505,8.411952
220,,,,11.7263975,15.680152,15.893246,14.4164715,13.446559,12.330647,11.699368,11.1734495,10.439507,9.804786,9.278112,8.827584,8.412916
221,,,,11.737006,15.687369,15.898461,14.418234,13.449023,12.333189,11.699862,11.175301,10.441104,9.806144,9.2793455,8.828652,8.41386
222,,,,11.747595,15.694589,15.903816,14.420045,13.451555,12.335778,11.700402,11.177082,10.4427,9.807465,9.280496,8.829703,8.414797
223,,,,11.758141,15.7017765,15.9090395,14.421812,13.454043,12.33835,11.700944,11.178864,10.4443245,9.808835,9.281711,8.830761,8.415711
224,,,,11.766853,15.707783,15.914345,14.423597,13.456528,12.340896,11.701512,11.180709,10.446012,9.810203,9.282949,8.831866,8.41662
225,,,,11.777566,15.715022,15.919631,14.425396,13.459064,12.3433895,11.702048,11.18254,10.44761,9.811548,9.284138,8.832975,8.417585
226,,,,11.788058,15.722183,15.924884,14.427195,13.461603,12.3460045,11.702635,11.184328,10.449197,9.812906,9.285347,8.834105,8.418526
227,,,,11.798774,15.729474,15.930224,14.429021,13.464163,12.348532,11.703193,11.186167,10.45079,9.814221,9.286492,8.83518,8.419466
228,,,,11.809216,15.736789,15.935495,14.430825,13.466688,12.351111,11.703666,11.187981,10.452372,9.815602,9.287628,8.836278,8.420431
229,,,,11.819772,15.744003,15.940726,14.432611,13.469175,12.353706,11.7042055,11.189727,10.454019,9.8169775,9.2887945,8.837325,8.421391
230,,,,11.830222,15.751315,15.945931,14.434436,13.471749,12.356264,11.704756,11.1915245,10.455588,9.818314,9.289944,8.838426,8.42231
231,,,,11.840618,15.758615,15.9512825,14.436236,13.474295,12.3588705,11.705287,11.193363,10.457182,9.819679,9.291109,8.83953,8.423311
232,,,,11.851135,15.765822,15.95573,14.437794,13.476444,12.361045,11.705768,11.194868,10.45854,9.820824,9.292056,8.840418,8.424093
233,,,,11.861588,15.77308,15.961154,14.439625,13.479021,12.363652,11.706352,11.196722,10.460196,9.822232,9.293227,8.84149,8.425036
234,,,,11.872039,15.780233,15.966524,14.441458,13.48159,12.36629,11.706911,11.198531,10.461814,9.823621,9.294426,8.842598,8.425983
235,,,,11.882497,15.787436,15.9718895,14.443324,13.484208,12.368918,11.707486,11.200362,10.463487,9.825021,9.295567,8.843691,8.426915
236,,,,11.892955,15.794701,15.977267,14.445151,13.486778,12.371555,11.70804,11.202176,10.465142,9.826422,9.296721,8.844773,8.427854
237,,,,11.903316,15.801844,15.982683,14.447023,13.489403,12.374223,11.708608,11.204034,10.466794,9.827806,9.297886,8.845857,8.428813
238,,,,11.913737,15.80897,15.98811,14.44884,13.492015,12.376849,11.709172,11.205902,10.468453,9.829175,9.299068,8.846978,8.429774
239,,,,11.922276,15.814955,15.993469,14.450691,13.494599,12.379487,11.709763,11.207735,10.470099,9.83056,9.30024,8.8480625,8.430736
240,,,,11.932615,15.822094,15.998852,14.452567,13.497207,12.38211,11.710341,11.209595,10.471772,9.831943,9.301388,8.849156,8.431656
241,,,,11.942834,15.829304,16.004253,14.454449,13.499816,12.384742,11.7109165,11.21151,10.473406,9.833338,9.302553,8.850284,8.43259
242,,,,11.953203,15.836392,16.009718,14.456331,13.502411,12.387379,11.711503,11.213351,10.475041,9.834726,9.30372,8.851347,8.433539
243,,,,11.963531,15.843502,16.015173,14.45821,13.505036,12.39002,11.712089,11.215231,10.47667,9.836104,9.304923,8.852421,8.434471
244,,,,11.97376,15.850637,16.02057,14.460117,13.507636,12.392683,11.712688,11.217099,10.478338,9.837492,9.306097,8.85354,8.435421
245,,,,11.984044,15.857657,16.026007,14.46196,13.510257,12.39534,11.713277,11.218975,10.480005,9.838915,9.307279,8.854643,8.43636
246,,,,11.994293,15.864762,16.031424,14.463848,13.512855,12.397942,11.713821,11.220822,10.481636,9.840301,9.308401,8.855727,8.437321
247,,,,12.004565,15.871852,16.035835,14.465383,13.514945,12.400031,11.714247,11.222319,10.482902,9.841414,9.309291,8.856614,8.438022
248,,,,12.014697,15.878969,16.041147,14.467286,13.517408,12.402595,11.714714,11.224099,10.48446,9.842749,9.310405,8.857679,8.438883
249,,,,12.024906,15.885996,16.04642,14.469152,13.519971,12.405174,11.71525,11.225898,10.48607,9.8440895,9.311521,8.858696,8.4398
250,,,,12.035067,15.893042,16.051859,14.471009,13.522571,12.407727,11.715751,11.227717,10.487615,9.845432,9.312646,8.859769,8.440685
251,,,,12.045272,15.9001255,16.05709,14.472884,13.525139,12.410242,11.716252,11.229547,10.489185,9.846789,9.313722,8.860788,8.441595
252,,,,12.055499,15.907136,16.062414,14.474768,13.527677,12.412845,11.716802,11.2313175,10.490775,9.848103,9.3148155,8.861848,8.442486
253,,,,12.065535,15.914168,16.067677,14.476664,13.530237,12.415424,11.717338,11.233066,10.492366,9.849465,9.315921,8.862887,8.443389
254,,,,12.073919,15.920002,16.07296,14.478508,13.5328045,12.418026,11.717908,11.234833,10.493949,9.8508415,9.317004,8.863921,8.444305
255,,,,12.084156,15.927118,16.078367,14.480414,13.535243,12.420587,11.718427,11.236564,10.495552,9.85217,9.318153,8.864991,8.445225
256,,,,12.094547,15.934242,16.083708,14.482245,13.537797,12.423178,11.718978,11.238383,10.49715,9.853507,9.319266,8.866046,8.4460945
257,,,,12.104883,15.941323,16.08898,14.484147,13.540351,12.425721,11.719508,11.240181,10.498791,9.854866,9.320398,8.86702,8.446977
258,,,,12.115186,15.948421,16.09422,14.485993,13.542897,12.428329,11.720035,11.241989,10.5004225,9.85619,9.321512,8.86807,8.447869
259,,,,12.125376,15.95554,16.099627,14.487831,13.54546,12.430953,11.720583,11.243814,10.50198,9.857542,9.322635,8.869095,8.448781
260,,,,12.135501,15.962589,16.105045,14.489694,13.547979,12.433498,11.721092,11.245608,10.503542,9.858871,9.323727,8.870113,8.44968
261,,,,12.145688,15.969621,16.110392,14.491594,13.55053,12.435997,11.721627,11.2473955,10.5050955,9.860147,9.324866,8.871084,8.450601
262,,,,12.155669,15.976748,16.114983,14.493174,13.552746,12.438194,11.72212,11.2489605,10.506491,9.86133,9.325854,8.872032,8.4514265
263,,,,12.165708,15.983811,16.120483,14.495079,13.555407,12.440881,11.722753,11.250824,10.508174,9.862757,9.327077,8.873164,8.45242
264,,,,12.175924,15.990839,16.126022,14.496959,13.5580435,12.443569,11.723324,11.252712,10.509882,9.864191,9.328298,8.874273,8.453413
265,,,,12.186181,15.997952,16.13158,14.498858,13.560688,12.446259,11.723936,11.254617,10.511547,9.865615,9.329537,8.875408,8.454382
266,,,,12.196658,16.00505,16.137184,14.500757,13.56335,12.448982,11.724538,11.256482,10.513239,9.867042,9.330743,8.876542,8.455365
267,,,,12.206674,16.012022,16.142767,14.502666,13.565984,12.451661,11.725121,11.258339,10.514921,9.8684635,9.331957,8.877711,8.456349
268,,,,12.2166605,16.018988,16.148302,14.504577,13.568671,12.454353,11.725727,11.260244,10.516621,9.869891,9.333136,8.878867,8.457343
269,,,,12.224828,16.024704,16.15384,14.506499,13.571316,12.457052,11.726339,11.262186,10.518299,9.871286,9.334341,8.879987,8.458341
270,,,,12.234745,16.031725,16.159412,14.508381,13.573986,12.459759,11.726932,11.264051,10.520016,9.872725,9.335575,8.881142,8.459303
271,,,,12.244995,16.038607,16.165007,14.510275,13.5766325,12.462452,11.727521,11.265979,10.521689,9.874137,9.3367815,8.882291,8.460305
272,,,,12.255074,16.045622,16.170591,14.512154,13.579291,12.465136,11.728111,11.26792,10.523399,9.875561,9.338024,8.883437,8.461301
273,,,,12.265029,16.052673,16.17614,14.514037,13.581937,12.467848,11.728706,11.269822,10.5251,9.876967,9.33923,8.884585,8.4623
274,,,,12.274847,16.059704,16.181757,14.515941,13.584629,12.4705715,11.729298,11.27172,10.526771,9.878412,9.340474,8.885721,8.463311
275,,,,12.284829,16.066624,16.187351,14.51784,13.587295,12.473293,11.729887,11.273625,10.528445,9.879843,9.341668,8.886871,8.4642935
276,,,,12.294762,16.07352,16.192984,14.519739,13.589968,12.476001,11.730473,11.275561,10.530141,9.881271,9.342878,8.887993,8.465312
277,,,,12.304738,16.080568,16.197264,14.521201,13.591986,12.478039,11.730812,11.2770195,10.531434,9.882361,9.343697,8.8887615,8.466008
278,,,,12.31474,16.087517,16.202488,14.523055,13.594515,12.480504,11.731259,11.278747,10.532952,9.883675,9.344756,8.889781,8.466844
279,,,,12.324646,16.094461,16.20775,14.52482,13.596998,12.483035,11.731653,11.280495,10.534473,9.884933,9.345862,8.890753,8.467704
280,,,,12.334728,16.101412,16.213072,14.526666,13.599458,12.485484,11.73211,11.282262,10.535962,9.886248,9.34688,8.891656,8.468548
281,,,,12.344691,16.108326,16.218422,14.528536,13.601901,12.487971,11.7326,11.284018,10.537516,9.887586,9.347906,8.8926525,8.469355
282,,,,12.354549,16.115261,16.223644,14.530404,13.604384,12.49052,11.733071,11.285707,10.539065,9.888857,9.348976,8.893587,8.470179
283,,,,12.3643,16.122202,16.228964,14.53223,13.606879,12.492983,11.733519,11.287458,10.540594,9.890109,9.349937,8.89458,8.471016
284,,,,12.372432,16.127958,16.234325,14.53409,13.6093855,12.495595,11.73395,11.289246,10.542139,9.891418,9.351016,8.895521,8.4718485
285,,,,12.382449,16.135124,16.239662,14.535827,13.611845,12.498119,11.734448,11.290995,10.543674,9.892673,9.35211,8.896523,8.472712
286,,,,12.392452,16.142248,16.244902,14.537692,13.614326,12.500636,11.734917,11.292738,10.545153,9.893948,9.353179,8.897453,8.47354
287,,,,12.402573,16.149487,16.25019,14.539437,13.6167965,12.503126,11.735404,11.294482,10.546677,9.895226,9.354271,8.898343,8.474375
288,,,,12.412457,16.15648,16.255495,14.541224,13.619279,12.505624,11.735859,11.296147,10.548215,9.896454,9.355146,8.899349,8.475194
289,,,,12.422222,16.163395,16.260777,14.543045,13.621759,12.508121,11.736271,11.297825,10.549691,9.897722,9.355302,8.9002905,8.476022
290,,,,12.432145,16.170311,16.266193,14.544903,13.624215,12.510666,11.736737,11.299583,10.551167,9.899035,9.356194,8.901255,8.476837
291,,,,12.442289,16.177406,16.271511,14.546755,13.626746,12.51312,11.737162,11.301261,10.552657,9.900324,9.356354,8.902239,8.477681
292,,,,12.452393,16.184397,16.27598,14.548257,13.628874,12.515152,11.737568,11.302734,10.55397,9.901445,9.356925,8.903085,8.47836
293,,,,12.462383,16.191317,16.281202,14.550102,13.631368,12.51773,11.738037,11.304402,10.555528,9.902778,9.358013,8.9041395,8.479093
294,,,,12.472269,16.19821,16.286648,14.551957,13.633923,12.520249,11.738525,11.306124,10.557068,9.904042,9.35911,8.905083,8.479959
295,,,,12.481986,16.20524,16.2921,14.55375,13.636303,12.522806,11.739035,11.307862,10.558582,9.905324,9.360253,8.905931,8.480846
296,,,,12.49191,16.212204,16.297411,14.55563,13.638847,12.525317,11.739539,11.309483,10.560143,9.906669,9.361337,8.906029,8.481703
297,,,,12.501832,16.219164,16.30278,14.557479,13.641431,12.527848,11.740017,11.311268,10.56168,9.907902,9.362467,8.906908,8.482559
298,,,,12.511753,16.22613,16.308125,14.559302,13.643979,12.53033,11.740458,11.31309,10.563157,9.909098,9.363603,8.907821,8.483441
299,,,,12.519955,16.231781,16.31336,14.561166,13.64649,12.532901,11.740914,11.314868,10.564692,9.910433,9.364699,8.908788,8.484261
300,,,,12.52969,16.238804,16.318842,14.563014,13.64896,12.535484,11.741404,11.316659,10.566203,9.911794,9.365769,8.909759,8.485095
301,,,,12.539479,16.245684,16.32416,14.564866,13.651384,12.538032,11.741887,11.318449,10.567713,9.913131,9.366846,8.910728,8.485992
302,,,,12.549218,16.252632,16.329493,14.566713,13.653865,12.54055,11.742341,11.320198,10.569231,9.914409,9.367874,8.911716,8.48689
303,,,,12.559123,16.259552,16.334932,14.568499,13.656332,12.543137,11.742725,11.322036,10.570741,9.915717,9.369017,8.912703,8.487544
304,,,,12.5691,16.266598,16.34031,14.570319,13.6589575,12.545685,11.743158,11.323808,10.572346,9.917025,9.370036,8.91367,8.488342
305,,,,12.578771,16.27359,16.345861,14.572162,13.661522,12.548248,11.743568,11.3255205,10.573886,9.9183,9.371167,8.914661,8.489179
306,,,,12.588462,16.280434,16.351353,14.573993,13.664054,12.550769,11.7440195,11.32732,10.575498,9.919623,9.372304,8.915664,8.49004
307,,,,12.598398,16.287304,16.355627,14.575525,13.666146,12.552807,11.744337,11.328684,10.576585,9.920615,9.373028,8.916415,8.490597
308,,,,12.608226,16.294264,16.360825,14.577261,13.668512,12.555211,11.744728,11.330431,10.578035,9.921826,9.373987,8.917317,8.491345
309,,,,12.618043,16.301258,16.366072,14.579083,13.67086,12.557544,11.745084,11.332076,10.579436,9.923079,9.374908,8.918196,8.492107
310,,,,12.627768,16.308083,16.371273,14.580912,13.673189,12.559869,11.745445,11.333721,10.580891,9.924304,9.375934,8.9190645,8.492858
311,,,,12.637356,16.315033,16.376545,14.582719,13.675615,12.562322,11.745854,11.335336,10.582366,9.925513,9.376864,8.919962,8.4935665
312,,,,12.647142,16.321953,16.381783,14.584606,13.678007,12.564793,11.746203,11.336989,10.583807,9.926697,9.3778,8.920782,8.494319
313,,,,12.656894,16.328829,16.386934,14.586472,13.680443,12.567196,11.746555,11.338619,10.585248,9.92784,9.37874,8.921602,8.495051
314,,,,12.664988,16.334368,16.392069,14.588301,13.682834,12.569651,11.746994,11.340271,10.586635,9.92907,9.379724,8.922478,8.495804
315,,,,12.674566,16.341042,16.39733,14.5901,13.68515,12.57205,11.747336,11.341841,10.588078,9.9302845,9.380625,8.92341,8.4964905
316,,,,12.684108,16.34776,16.402636,14.591921,13.687605,12.574395,11.747729,11.343502,10.589546,9.931521,9.38162,8.924288,8.497229
317,,,,12.693657,16.354515,16.407972,14.593639,13.689853,12.576862,11.748124,11.345133,10.591039,9.932662,9.382641,8.925129,8.497979
318,,,,12.703037,16.361258,16.413155,14.595474,13.692297,12.579246,11.748552,11.346782,10.592475,9.933883,9.383537,8.925951,8.498694
319,,,,12.712632,16.367933,16.418348,14.597297,13.69475,12.581651,11.748928,11.348418,10.593885,9.935138,9.384516,8.926815,8.499433
320,,,,12.722302,16.37465,16.423445,14.599137,13.697189,12.584088,11.749342,11.350087,10.595252,9.936317,9.385418,8.927679,8.500171
321,,,,12.731702,16.381355,16.428774,14.600953,13.699651,12.586564,11.749724,11.351657,10.59669,9.93755,9.386394,8.928438,8.500922
322,,,,12.741258,16.388054,16.433125,14.602491,13.701607,12.588612,11.74997,11.353045,10.597892,9.938591,9.387217,8.929099,8.501492
323,,,,12.750706,16.394798,16.438385,14.604305,13.704038,12.5910425,11.75034,11.354611,10.599304,9.939821,9.388167,8.929935,8.5022745
324,,,,12.760252,16.401426,16.443642,14.60612,13.706444,12.5934305,11.750715,11.356286,10.600719,9.941087,9.389085,8.930709,8.50303
325,,,,12.769594,16.408113,16.448965,14.607912,13.708871,12.595851,11.751092,11.358005,10.602096,9.942259,9.389823,8.931565,8.503715
326,,,,12.779192,16.414774,16.454208,14.609646,13.711289,12.598331,11.751445,11.359629,10.603461,9.94341,9.390754,8.932467,8.504421
327,,,,12.788591,16.421507,16.459574,14.611391,13.7136,12.600704,11.751812,11.361314,10.60498,9.944656,9.39177,8.933266,8.505126
328,,,,12.798077,16.42812,16.464968,14.613166,13.715964,12.603157,11.752202,11.362983,10.606445,9.945873,9.392723,8.934179,8.505871
329,,,,12.805875,16.43366,16.470201,14.6150255,13.718439,12.605619,11.752557,11.364656,10.607861,9.9471,9.393693,8.935006,8.506567
330,,,,12.815125,16.440262,16.47544,14.616784,13.720952,12.608063,11.752929,11.366257,10.60928,9.948372,9.394425,8.935888,8.507335
331,,,,12.824631,16.446915,16.480793,14.618667,13.72333,12.610497,11.753253,11.367879,10.610726,9.949596,9.395424,8.936742,8.508055
332,,,,12.833897,16.453377,16.48605,14.620476,13.725707,12.612896,11.753601,11.369595,10.612203,9.95076,9.396458,8.9376335,8.50878
333,,,,12.843012,16.459948,16.49131,14.622337,13.728252,12.615258,11.754031,11.3713045,10.613659,9.95195,9.39745,8.938466,8.509532
334,,,,12.852365,16.46659,16.496412,14.6241045,13.730614,12.61777,11.754472,11.372999,10.615053,9.953178,9.398286,8.939377,8.510267
335,,,,12.861552,16.473162,16.501726,14.625902,13.733089,12.620107,11.754798,11.374545,10.616515,9.95436,9.399253,8.940183,8.510974
336,,,,12.870768,16.47978,16.50708,14.6276865,13.735571,12.6225605,11.755164,11.3761425,10.617973,9.95554,9.399594,8.941024,8.511716
337,,,,12.880293,16.48643,16.511576,14.6291485,13.737746,12.624661,11.755553,11.377578,10.619224,9.956516,9.400189,8.941748,8.5123625
338,,,,12.889394,16.492973,16.51705,14.630941,13.740276,12.627195,11.756005,11.379283,10.620743,9.957828,9.400709,8.942694,8.513142
339,,,,12.89847,16.4995,16.522333,14.632727,13.7428255,12.62977,11.756495,11.381036,10.622215,9.9591465,9.401761,8.943656,8.513632
340,,,,12.9078665,16.50593,16.527607,14.634614,13.7454,12.632283,11.756925,11.382693,10.623771,9.960349,9.4027815,8.944581,8.514453
341,,,,12.917091,16.512514,16.533094,14.636468,13.747933,12.634832,11.757462,11.384429,10.625201,9.961601,9.40381,8.945544,8.515318
342,,,,12.926441,16.51897,16.538729,14.638309,13.750444,12.63736,11.75786,11.386157,10.626722,9.962836,9.404797,8.946452,8.516098
343,,,,12.935619,16.525455,16.544119,14.640064,13.752984,12.639939,11.758352,11.387924,10.628192,9.964127,9.405812,8.947387,8.516927
344,,,,12.943212,16.53074,16.549686,14.641958,13.755441,12.642469,11.758752,11.38966,10.629738,9.965448,9.4068365,8.948303,8.51777
345,,,,12.952449,16.537254,16.555231,14.643715,13.757927,12.644956,11.759176,11.391389,10.631238,9.966686,9.407915,8.949255,8.518578
346,,,,12.961557,16.54367,16.560795,14.64554,13.760435,12.647546,11.759607,11.393119,10.63276,9.968031,9.408928,8.950141,8.51939
347,,,,12.970762,16.550055,16.566303,14.647384,13.762983,12.649984,11.759996,11.394814,10.634243,9.969308,9.409964,8.951062,8.520259
348,,,,12.979862,16.556467,16.571692,14.649125,13.765425,12.652482,11.760465,11.39657,10.635783,9.970618,9.410413,8.951991,8.521052
349,,,,12.988945,16.562864,16.577124,14.65099,13.767889,12.654971,11.760874,11.3982935,10.637275,9.971861,9.4114895,8.952866,8.521864
350,,,,12.9980345,16.569302,16.582554,14.652722,13.7704315,12.657519,11.761318,11.400083,10.638814,9.973089,9.412546,8.953844,8.522596
351,,,,13.007108,16.575724,16.588154,14.654533,13.772903,12.6599865,11.761699,11.401748,10.640339,9.974385,9.413624,8.954831,8.523393
352,,,,13.016215,16.582134,16.593029,14.656189,13.775132,12.662199,11.762127,11.403256,10.641707,9.975514,9.414575,8.955789,8.524142
353,,,,13.025114,16.588535,16.598785,14.658124,13.777797,12.6648245,11.762667,11.405108,10.643306,9.976903,9.415767,8.956886,8.525046
354,,,,13.034256,16.594934,16.60438,14.660059,13.780445,12.667531,11.763216,11.406992,10.644943,9.978268,9.41697,8.957953,8.525939
355,,,,13.043327,16.601343,16.61015,14.662042,13.783184,12.670161,11.763719,11.408753,10.646592,9.979632,9.418121,8.958978,8.526839
356,,,,13.052248,16.607756,16.61578,14.663931,13.785905,12.672796,11.764251,11.410631,10.648232,9.980984,9.419282,8.960045,8.527724
357,,,,13.061219,16.614136,16.621613,14.665855,13.788633,12.67555,11.764791,11.412477,10.649824,9.982361,9.420476,8.961084,8.528632
358,,,,13.070293,16.620453,16.62726,14.667805,13.791277,12.678201,11.765324,11.414312,10.651389,9.98373,9.421655,8.9621315,8.529587
359,,,,13.0777645,16.625725,16.63305,14.669715,13.793948,12.680885,11.765843,11.416163,10.653041,9.985073,9.42274,8.963177,8.530551
360,,,,13.086919,16.632233,16.638742,14.671668,13.796546,12.683624,11.76636,11.417994,10.654709,9.986427,9.423831,8.964203,8.531473
361,,,,13.095911,16.63874,16.644428,14.673553,13.79919,12.686276,11.766892,11.419833,10.656338,9.987832,9.42501,8.965243,8.53241
362,,,,13.104953,16.64512,16.650183,14.675501,13.80183,12.688937,11.767432,11.421689,10.657977,9.989194,9.426127,8.966287,8.533299
