,loss,mean_absolute_error,val_loss,val_mean_absolute_error,mean_absolute_percentage_error,val_mean_absolute_percentage_error
122,0.0034713836,0.023978231,0.003253385,0.021370042,9.060823,7.840926
123,0.0034715252,0.024093017,0.0032948668,0.020984748,9.073389,7.8374248
124,0.0034665153,0.024140466,0.003335884,0.021045001,9.094577,7.7990565
125,0.00346946,0.024036404,0.003304078,0.02172672,9.093188,7.936325
126,0.003471029,0.0240248,0.0033413505,0.021722114,9.063047,7.87644
127,0.0034801955,0.024221232,0.0032870183,0.021944227,9.111346,7.9156623
128,0.0034611805,0.024063287,0.0032464757,0.021274798,9.066872,7.786814
129,0.0034459296,0.024052555,0.0032595035,0.020816581,9.0782585,7.76401
130,0.003447475,0.02408435,0.0033401996,0.020504652,9.068371,7.7567353
131,0.0034502903,0.024062667,0.0032641774,0.021682655,9.08836,7.890121
132,0.0034606592,0.024016518,0.003268006,0.021387197,9.106356,7.8674774
133,0.0034608955,0.024073139,0.0033286556,0.022651637,9.071263,7.9440165
134,0.0034670893,0.024055598,0.0032092072,0.021464186,9.061062,7.7985983
135,0.0034603034,0.024013016,0.0033157154,0.02150483,9.052808,7.887357
136,0.0034499,0.024043277,0.003255969,0.021641415,9.081279,7.828845
137,0.0034466276,0.02401795,0.0033118413,0.021983415,9.077367,7.891779
138,0.0034442015,0.023948234,0.0032662356,0.021342736,9.059846,7.812332
139,0.0034577087,0.02408894,0.003305838,0.02087781,9.074112,7.7681284
140,0.003452008,0.024061056,0.0032870688,0.022567837,9.059577,7.9174566
141,0.0034453534,0.02395985,0.003302836,0.020779599,9.028134,7.8061657
142,0.0034516999,0.02408471,0.0033048221,0.0214159,9.061805,7.793456
143,0.003474974,0.02399037,0.0033021881,0.023058487,9.062562,7.976415
144,0.0034736572,0.024133818,0.0033273157,0.022222979,9.084543,7.8784485
145,0.003467749,0.024032777,0.0033085018,0.021185355,9.08545,7.829886
146,0.0034627593,0.024093213,0.003303834,0.023012927,9.060518,8.010874
147,0.0034325637,0.023971017,0.0032080568,0.021932485,9.009236,7.850089
148,0.0034582003,0.023919081,0.0032417192,0.021147033,9.079703,7.794282
149,0.0034133263,0.02380498,0.003255521,0.021308077,8.976291,7.7565804
